hour,day_of_week,weather_main,temp,rain_1h,holiday,traffic_level
8,5,Clouds,273.38,0.0,,Medium
9,5,Haze,274.94,0.0,,Medium
10,5,Clouds,276.02,0.0,,Medium
11,5,Drizzle,276.96,0.0,,High
12,5,Clouds,277.43,0.0,,High
13,5,Clouds,278.52,0.0,,High
14,5,Clouds,280.46,0.0,,High
15,5,Clear,281.4,0.0,,High
16,5,Clouds,282.11,0.0,,High
17,5,Clouds,282.04,0.0,,High
18,5,Clouds,281.71,0.0,,Medium
19,5,Clear,280.99,0.0,,Medium
20,5,Clouds,279.62,0.0,,Medium
21,5,Clouds,278.57,0.0,,Medium
22,5,Clouds,278.2,0.0,,High
23,5,Rain,278.13,0.0,,Medium
0,6,Rain,278.02,0.0,,Low
1,6,Drizzle,278.28,0.0,,Low
1,6,Rain,278.28,0.0,,Low
2,6,Drizzle,278.46,0.0,,Low
2,6,Rain,278.46,0.0,,Low
3,6,Drizzle,278.72,0.0,,Low
4,6,Thunderstorm,278.63,0.0,,Low
4,6,Thunderstorm,278.63,0.0,,Low
5,6,Rain,278.08,0.0,,Low
5,6,Rain,278.08,0.0,,Low
5,6,Thunderstorm,278.08,0.0,,Low
6,6,Rain,277.34,0.0,,Low
6,6,Mist,277.34,0.0,,Low
6,6,Rain,277.34,0.0,,Low
6,6,Drizzle,277.34,0.0,,Low
7,6,Rain,276.92,0.0,,Low
7,6,Rain,276.92,0.0,,Low
7,6,Rain,276.92,0.0,,Low
8,6,Rain,276.87,0.0,,Low
9,6,Rain,277.01,0.0,,Medium
9,6,Mist,277.01,0.0,,Medium
10,6,Rain,277.21,0.0,,Medium
10,6,Mist,277.21,0.0,,Medium
11,6,Mist,278.22,0.0,,Medium
12,6,Haze,279.65,0.0,,Medium
12,6,Mist,279.65,0.0,,Medium
13,6,Clouds,281.2,0.0,,Medium
14,6,Clouds,282.46,0.0,,Medium
15,6,Clear,283.53,0.0,,High
16,6,Clear,283.98,0.0,,High
17,6,Clear,284.21,0.0,,High
18,6,Clear,283.6,0.0,,High
19,6,Clear,282.06,0.0,,High
20,6,Clear,279.81,0.0,,Medium
21,6,Clouds,278.5,0.0,,Medium
22,6,Haze,276.64,0.0,,Low
23,6,Haze,275.91,0.0,,Low
0,0,Mist,275.02,0.0,,Low
1,0,Mist,274.39,0.0,,Low
2,0,Mist,274.17,0.0,,Low
3,0,Mist,273.98,0.0,,Low
4,0,Haze,273.78,0.0,,Low
4,0,Mist,273.78,0.0,,Low
5,0,Mist,273.61,0.0,,Medium
6,0,Mist,273.57,0.0,,High
7,0,Mist,273.82,0.0,,High
8,0,Mist,274.04,0.0,,High
9,0,Mist,274.39,0.0,,High
9,0,Haze,274.39,0.0,,High
12,0,Clouds,276.39,0.0,,High
13,0,Clouds,276.47,0.0,,High
16,0,Clouds,275.66,0.0,,High
17,0,Clouds,274.92,0.0,,High
18,0,Clear,274.4,0.0,,High
19,0,Clouds,273.38,0.0,,Medium
20,0,Clouds,270.81,0.0,,Medium
21,0,Clear,270.52,0.0,,Medium
22,0,Clear,269.51,0.0,,Medium
0,1,Clear,268.7,0.0,,Low
1,1,Clear,267.71,0.0,,Low
2,1,Clear,267.25,0.0,,Low
3,1,Clear,266.61,0.0,,Low
4,1,Clear,265.96,0.0,,Low
5,1,Clear,265.46,0.0,,Medium
6,1,Clear,265.19,0.0,,High
7,1,Clear,264.91,0.0,,High
8,1,Clear,265.06,0.0,,High
9,1,Clear,266.04,0.0,,High
10,1,Clear,267.25,0.0,,High
11,1,Clear,268.46,0.0,,High
12,1,Clear,269.94,0.0,,High
13,1,Clear,271.24,0.0,,High
14,1,Clear,272.36,0.0,,High
15,1,Clear,273.18,0.0,,High
16,1,Clear,273.52,0.0,,High
17,1,Clear,273.76,0.0,,High
18,1,Clear,273.64,0.0,,High
19,1,Clear,273.21,0.0,,Medium
20,1,Clear,271.79,0.0,,Medium
21,1,Clear,270.91,0.0,,Medium
22,1,Clear,270.29,0.0,,Low
23,1,Clear,269.53,0.0,,Low
0,2,Clear,269.0,0.0,,Low
1,2,Clear,268.5,0.0,,Low
2,2,Clear,267.85,0.0,,Low
3,2,Clear,267.24,0.0,,Low
4,2,Clear,266.73,0.0,,Low
5,2,Clear,266.01,0.0,,Medium
6,2,Clear,265.77,0.0,,High
7,2,Clear,265.41,0.0,,High
8,2,Clear,266.01,0.0,,High
9,2,Clear,267.57,0.0,,High
10,2,Clear,269.64,0.0,,High
11,2,Clear,271.04,0.0,,High
12,2,Clouds,272.62,0.0,,High
13,2,Clouds,273.31,0.0,,High
14,2,Clear,274.07,0.0,,High
15,2,Clouds,274.77,0.0,,High
16,2,Clear,274.97,0.0,,High
17,2,Clear,275.39,0.0,,High
18,2,Clear,275.12,0.0,,High
19,2,Clear,274.33,0.0,,Medium
20,2,Clear,272.74,0.0,,Medium
21,2,Clear,271.75,0.0,,Medium
22,2,Clear,271.11,0.0,,Medium
23,2,Clear,270.06,0.0,,Low
0,3,Clear,269.31,0.0,,Low
1,3,Clear,268.65,0.0,,Low
2,3,Clear,268.08,0.0,,Low
3,3,Clear,267.32,0.0,,Low
4,3,Clear,266.83,0.0,,Low
5,3,Clear,266.39,0.0,,Medium
6,3,Clear,265.67,0.0,,High
7,3,Clear,265.95,0.0,,High
8,3,Clear,267.64,0.0,,High
9,3,Clear,270.88,0.0,,High
10,3,Clear,273.53,0.0,,High
11,3,Clear,275.45,0.0,,High
12,3,Clear,276.79,0.0,,High
13,3,Clear,277.72,0.0,,High
14,3,Clear,278.74,0.0,,High
15,3,Clear,279.53,0.0,,High
16,3,Clouds,279.84,0.0,,High
17,3,Clouds,280.07,0.0,,High
18,3,Clouds,280.38,0.0,,High
19,3,Clear,280.2,0.0,,Medium
20,3,Clear,279.23,0.0,,Medium
21,3,Clear,278.33,0.0,,Medium
23,3,Clear,277.6,0.0,,Low
0,4,Clear,277.61,0.0,,Low
1,4,Clouds,278.05,0.0,,Low
2,4,Clouds,278.28,0.0,,Low
3,4,Clouds,278.74,0.0,,Low
4,4,Clouds,278.76,0.0,,Low
5,4,Clouds,278.32,0.0,,Medium
6,4,Clouds,277.9,0.0,,High
7,4,Clouds,277.4,0.0,,High
8,4,Clouds,277.18,0.0,,High
9,4,Haze,277.38,0.0,,High
11,4,Clear,279.37,0.0,,High
12,4,Clear,280.43,0.0,,High
13,4,Clear,281.54,0.0,,High
14,4,Clear,282.29,0.0,,High
15,4,Clear,282.86,0.0,,High
16,4,Clear,282.63,0.0,,High
17,4,Clear,281.96,0.0,,High
18,4,Clear,281.36,0.0,,High
19,4,Clear,280.23,0.0,,Medium
20,4,Clear,278.83,0.0,,Medium
21,4,Clear,276.99,0.0,,Medium
22,4,Clear,275.92,0.0,,Medium
23,4,Clear,275.01,0.0,,Low
0,5,Clear,273.75,0.0,,Low
1,5,Clear,273.1,0.0,,Low
2,5,Clear,272.22,0.0,,Low
3,5,Clear,271.98,0.0,,Low
4,5,Clear,271.35,0.0,,Low
5,5,Clear,270.94,0.0,,Low
7,5,Clear,269.66,0.0,,Low
8,5,Clear,270.53,0.0,,Medium
9,5,Clouds,272.78,0.0,,Medium
10,5,Clear,274.29,0.0,,High
11,5,Clear,275.93,0.0,,High
12,5,Clouds,277.29,0.0,,High
13,5,Clouds,278.18,0.0,,High
14,5,Clouds,278.62,0.0,,High
15,5,Snow,278.06,0.0,,High
16,5,Snow,276.87,0.0,,High
16,5,Mist,276.87,0.0,,High
16,5,Rain,276.87,0.0,,High
17,5,Snow,275.39,0.0,,High
17,5,Mist,275.39,0.0,,High
17,5,Rain,275.39,0.0,,High
17,5,Drizzle,275.39,0.0,,High
18,5,Snow,274.52,0.0,,High
18,5,Mist,274.52,0.0,,High
18,5,Rain,274.52,0.0,,High
19,5,Snow,274.43,0.0,,Medium
19,5,Mist,274.43,0.0,,Medium
20,5,Snow,274.27,0.0,,Medium
20,5,Mist,274.27,0.0,,Medium
21,5,Clouds,274.47,0.0,,Medium
22,5,Clouds,274.54,0.0,,Medium
23,5,Clouds,274.72,0.0,,Low
0,6,Clouds,274.93,0.0,,Low
1,6,Clouds,275.19,0.0,,Low
2,6,Clouds,275.62,0.0,,Low
3,6,Clear,275.96,0.0,,Low
4,6,Clear,276.27,0.0,,Low
5,6,Rain,276.57,0.0,,Low
6,6,Clouds,276.68,0.0,,Low
7,6,Clouds,276.79,0.0,,Low
8,6,Clouds,277.04,0.0,,Low
9,6,Rain,277.49,0.0,,Medium
9,6,Rain,277.49,0.0,,Medium
10,6,Clear,278.58,0.0,,Medium
11,6,Clear,281.22,0.0,,Medium
12,6,Clear,282.78,0.0,,High
13,6,Clouds,283.97,0.0,,High
14,6,Rain,283.68,0.0,,High
15,6,Rain,282.5,0.0,,High
15,6,Rain,282.5,0.0,,High
16,6,Rain,281.11,0.0,,High
16,6,Mist,281.11,0.0,,High
16,6,Rain,281.11,0.0,,High
17,6,Rain,279.57,0.0,,Medium
17,6,Mist,279.57,0.0,,Medium
17,6,Drizzle,279.57,0.0,,Medium
18,6,Rain,278.01,0.0,,Medium
18,6,Mist,278.01,0.0,,Medium
19,6,Mist,277.39,0.0,,Medium
19,6,Rain,277.39,0.0,,Medium
20,6,Clouds,277.0,0.0,,Medium
21,6,Clouds,276.57,0.0,,Medium
22,6,Clouds,276.29,0.0,,Medium
23,6,Clouds,276.13,0.0,,Medium
0,0,Clouds,276.12,0.0,,Low
1,0,Clouds,275.96,0.0,,Low
2,0,Clouds,275.84,0.0,,Low
3,0,Clouds,275.58,0.0,,Low
4,0,Clouds,275.14,0.0,,Low
5,0,Clear,274.97,0.0,,Medium
6,0,Clouds,275.02,0.0,,High
7,0,Clouds,275.06,0.0,,High
8,0,Clouds,275.22,0.0,,High
9,0,Clouds,275.43,0.0,,High
10,0,Clouds,275.78,0.0,,High
11,0,Clouds,276.22,0.0,,High
12,0,Clouds,277.03,0.0,,High
13,0,Clouds,277.29,0.0,,High
14,0,Clouds,279.53,0.0,,High
15,0,Clouds,280.17,0.0,,High
16,0,Clouds,280.86,0.0,,High
17,0,Clear,281.45,0.0,,High
18,0,Clear,281.33,0.0,,High
19,0,Clear,281.04,0.0,,Medium
20,0,Clouds,280.4,0.0,,Medium
21,0,Rain,279.81,0.0,,Medium
21,0,Drizzle,279.81,0.0,,Medium
22,0,Rain,279.11,0.0,,Low
22,0,Drizzle,279.11,0.0,,Low
22,0,Rain,279.11,0.0,,Low
23,0,Drizzle,278.39,0.0,,Low
23,0,Rain,278.39,0.0,,Low
23,0,Rain,278.39,0.0,,Low
0,1,Rain,278.02,0.0,,Low
0,1,Rain,278.02,0.0,,Low
1,1,Rain,277.78,0.0,,Low
1,1,Mist,277.78,0.0,,Low
1,1,Rain,277.78,0.0,,Low
1,1,Drizzle,277.78,0.0,,Low
2,1,Rain,277.93,0.0,,Low
2,1,Mist,277.93,0.0,,Low
2,1,Rain,277.93,0.0,,Low
3,1,Rain,277.93,0.0,,Low
3,1,Mist,277.93,0.0,,Low
3,1,Rain,277.93,0.0,,Low
3,1,Drizzle,277.93,0.0,,Low
4,1,Rain,277.86,0.0,,Low
4,1,Mist,277.86,0.0,,Low
4,1,Rain,277.86,0.0,,Low
5,1,Rain,277.73,0.0,,Medium
5,1,Mist,277.73,0.0,,Medium
5,1,Rain,277.73,0.0,,Medium
6,1,Mist,277.55,0.0,,High
6,1,Rain,277.55,0.0,,High
7,1,Mist,277.53,0.0,,High
7,1,Drizzle,277.53,0.0,,High
8,1,Mist,277.22,0.0,,High
8,1,Fog,277.22,0.0,,High
8,1,Drizzle,277.22,0.0,,High
9,1,Mist,277.22,0.0,,High
9,1,Drizzle,277.22,0.0,,High
10,1,Mist,277.49,0.0,,High
11,1,Mist,277.88,0.0,,High
12,1,Clouds,278.58,0.0,,High
13,1,Haze,279.09,0.0,,High
14,1,Mist,279.57,0.0,,High
14,1,Haze,279.57,0.0,,High
15,1,Mist,279.9,0.0,,High
15,1,Haze,279.9,0.0,,High
16,1,Clouds,280.05,0.0,,High
17,1,Haze,280.19,0.0,,High
18,1,Clouds,280.01,0.0,,High
19,1,Clouds,279.45,0.0,,Medium
20,1,Clouds,278.88,0.0,,Medium
21,1,Clouds,278.05,0.0,,Medium
22,1,Clouds,277.72,0.0,,Medium
23,1,Clouds,277.44,0.0,,Low
0,2,Clouds,277.4,0.0,,Low
1,2,Clouds,277.16,0.0,,Low
2,2,Clouds,276.84,0.0,,Low
3,2,Clouds,276.62,0.0,,Low
4,2,Clouds,276.31,0.0,,Low
5,2,Clouds,276.19,0.0,,Medium
6,2,Clouds,275.96,0.0,,High
7,2,Clouds,275.68,0.0,,High
8,2,Rain,275.35,0.0,,High
9,2,Rain,275.03,0.0,,High
10,2,Rain,274.62,0.0,,High
10,2,Mist,274.62,0.0,,High
11,2,Clouds,274.49,0.0,,High
12,2,Rain,274.58,0.0,,High
12,2,Snow,274.58,0.0,,High
12,2,Mist,274.58,0.0,,High
12,2,Haze,274.58,0.0,,High
13,2,Rain,275.38,0.0,,High
13,2,Snow,275.38,0.0,,High
14,2,Rain,276.36,0.0,,High
15,2,Clouds,277.55,0.0,,High
16,2,Clouds,279.1,0.0,,High
17,2,Clouds,278.69,0.0,,High
18,2,Clouds,278.59,0.0,,High
19,2,Clouds,278.33,0.0,,Medium
20,2,Clouds,277.77,0.0,,Medium
21,2,Clouds,277.05,0.0,,Medium
22,2,Rain,276.16,0.0,,Low
23,2,Snow,275.18,0.0,,Low
23,2,Rain,275.18,0.0,,Low
23,2,Mist,275.18,0.0,,Low
0,3,Snow,274.06,0.0,,Low
0,3,Mist,274.06,0.0,,Low
1,3,Snow,272.8,0.0,,Low
1,3,Fog,272.8,0.0,,Low
1,3,Snow,272.8,0.0,,Low
1,3,Mist,272.8,0.0,,Low
1,3,Thunderstorm,272.8,0.0,,Low
2,3,Snow,272.52,0.0,,Low
2,3,Mist,272.52,0.0,,Low
3,3,Clouds,272.29,0.0,,Low
4,3,Clouds,272.68,0.0,,Low
5,3,Clouds,272.3,0.0,,Medium
6,3,Clouds,272.37,0.0,,Medium
7,3,Clouds,272.61,0.0,,Medium
8,3,Clouds,273.08,0.0,,Medium
9,3,Clouds,273.64,0.0,,High
10,3,Clouds,274.2,0.0,,Medium
11,3,Clouds,274.53,0.0,,Medium
12,3,Clouds,275.27,0.0,,Medium
13,3,Clouds,275.66,0.0,,Medium
14,3,Clouds,275.89,0.0,,High
15,3,Haze,276.25,0.0,,High
16,3,Clouds,276.18,0.0,,High
17,3,Haze,276.29,0.0,,High
18,3,Rain,276.2,0.0,,Medium
18,3,Snow,276.2,0.0,,Medium
19,3,Snow,275.87,0.0,,Medium
20,3,Snow,275.62,0.0,,Medium
21,3,Clouds,275.65,0.0,,High
22,3,Clouds,275.85,0.0,,Medium
23,3,Rain,275.31,0.0,,Low
23,3,Snow,275.31,0.0,,Low
0,4,Snow,275.12,0.0,,Low
0,4,Rain,275.12,0.0,,Low
1,4,Snow,274.93,0.0,,Low
2,4,Drizzle,275.0,0.0,,Low
3,4,Rain,274.93,0.0,,Low
4,4,Snow,274.5,0.0,,Low
5,4,Snow,273.65,0.0,,Medium
5,4,Snow,273.65,0.0,,Medium
6,4,Snow,273.09,0.0,,High
6,4,Mist,273.09,0.0,,High
6,4,Snow,273.09,0.0,,High
7,4,Snow,272.6,0.0,,High
7,4,Fog,272.6,0.0,,High
7,4,Snow,272.6,0.0,,High
7,4,Mist,272.6,0.0,,High
8,4,Snow,272.15,0.0,,High
8,4,Fog,272.15,0.0,,High
9,4,Snow,272.08,0.0,,High
9,4,Mist,272.08,0.0,,High
9,4,Fog,272.08,0.0,,High
9,4,Snow,272.08,0.0,,High
10,4,Snow,272.75,0.0,,High
10,4,Mist,272.75,0.0,,High
10,4,Snow,272.75,0.0,,High
11,4,Snow,273.39,0.0,,High
11,4,Mist,273.39,0.0,,High
12,4,Snow,273.9,0.0,,High
12,4,Mist,273.9,0.0,,High
12,4,Haze,273.9,0.0,,High
13,4,Snow,274.21,0.0,,High
13,4,Mist,274.21,0.0,,High
13,4,Haze,274.21,0.0,,High
14,4,Haze,274.43,0.0,,High
15,4,Clouds,274.64,0.0,,High
16,4,Rain,274.65,0.0,,High
16,4,Mist,274.65,0.0,,High
16,4,Drizzle,274.65,0.0,,High
16,4,Haze,274.65,0.0,,High
17,4,Mist,274.26,0.0,,High
17,4,Rain,274.26,0.0,,High
18,4,Mist,274.07,0.0,,High
18,4,Snow,274.07,0.0,,High
19,4,Rain,273.79,0.0,,Medium
19,4,Mist,273.79,0.0,,Medium
20,4,Snow,273.58,0.0,,Medium
20,4,Mist,273.58,0.0,,Medium
21,4,Snow,273.24,0.0,,Medium
21,4,Mist,273.24,0.0,,Medium
22,4,Snow,272.9,0.0,,Medium
22,4,Mist,272.9,0.0,,Medium
23,4,Snow,272.62,0.0,,Low
23,4,Mist,272.62,0.0,,Low
0,5,Snow,272.26,0.0,,Low
0,5,Mist,272.26,0.0,,Low
0,5,Snow,272.26,0.0,,Low
1,5,Snow,271.88,0.0,,Low
1,5,Mist,271.88,0.0,,Low
2,5,Snow,271.57,0.0,,Low
2,5,Mist,271.57,0.0,,Low
3,5,Snow,271.45,0.0,,Low
3,5,Mist,271.45,0.0,,Low
3,5,Snow,271.45,0.0,,Low
4,5,Snow,271.13,0.0,,Low
4,5,Mist,271.13,0.0,,Low
4,5,Snow,271.13,0.0,,Low
5,5,Snow,270.85,0.0,,Low
5,5,Mist,270.85,0.0,,Low
6,5,Snow,270.79,0.0,,Low
6,5,Mist,270.79,0.0,,Low
7,5,Snow,270.77,0.0,,Medium
7,5,Mist,270.77,0.0,,Medium
8,5,Snow,271.24,0.0,,Medium
8,5,Mist,271.24,0.0,,Medium
9,5,Snow,271.76,0.0,,Medium
9,5,Mist,271.76,0.0,,Medium
10,5,Clouds,272.47,0.0,,High
11,5,Snow,272.88,0.0,,High
11,5,Mist,272.88,0.0,,High
12,5,Haze,273.42,0.0,,High
13,5,Clouds,273.8,0.0,,High
14,5,Clouds,274.63,0.0,,High
15,5,Snow,274.82,0.0,,High
16,5,Snow,274.86,0.0,,High
17,5,Snow,274.84,0.0,,High
18,5,Snow,274.51,0.0,,High
19,5,Snow,273.98,0.0,,Medium
19,5,Mist,273.98,0.0,,Medium
20,5,Snow,273.33,0.0,,Medium
20,5,Mist,273.33,0.0,,Medium
21,5,Snow,272.86,0.0,,Medium
22,5,Snow,272.53,0.0,,High
23,5,Snow,272.28,0.0,,Medium
0,6,Snow,271.91,0.0,,Low
1,6,Snow,271.75,0.0,,Low
2,6,Snow,271.63,0.0,,Low
2,6,Mist,271.63,0.0,,Low
3,6,Snow,271.32,0.0,,Low
3,6,Mist,271.32,0.0,,Low
4,6,Snow,271.21,0.0,,Low
4,6,Mist,271.21,0.0,,Low
5,6,Mist,271.15,0.0,,Low
5,6,Snow,271.15,0.0,,Low
6,6,Mist,271.26,0.0,,Low
6,6,Snow,271.26,0.0,,Low
7,6,Snow,271.22,0.0,,Low
7,6,Mist,271.22,0.0,,Low
8,6,Mist,271.56,0.0,,Low
9,6,Clouds,271.94,0.0,,Medium
10,6,Clouds,272.63,0.0,,Medium
11,6,Snow,273.35,0.0,,Medium
12,6,Snow,274.03,0.0,,Medium
13,6,Clouds,274.52,0.0,,Medium
14,6,Clouds,274.62,0.0,,Medium
15,6,Clouds,274.83,0.0,,Medium
16,6,Clouds,275.1,0.0,,Medium
17,6,Clouds,275.06,0.0,,Medium
18,6,Clouds,275.05,0.0,,Medium
19,6,Clouds,274.79,0.0,,Medium
20,6,Clouds,274.37,0.0,,Medium
21,6,Clouds,273.69,0.0,,Low
22,6,Clear,272.95,0.0,,Low
23,6,Clear,272.09,0.0,,Low
0,0,Clear,271.71,0.0,,Low
1,0,Clear,271.7,0.0,,Low
2,0,Clouds,272.29,0.0,,Low
3,0,Clouds,272.52,0.0,,Low
4,0,Clouds,272.58,0.0,,Low
5,0,Snow,272.61,0.0,,Medium
6,0,Snow,272.19,0.0,,High
7,0,Snow,271.81,0.0,,High
8,0,Snow,271.91,0.0,,High
9,0,Snow,272.38,0.0,,High
10,0,Snow,272.66,0.0,,High
11,0,Snow,272.93,0.0,,High
12,0,Snow,273.21,0.0,,High
13,0,Rain,273.25,0.0,,High
13,0,Mist,273.25,0.0,,High
13,0,Snow,273.25,0.0,,High
14,0,Mist,273.36,0.0,,High
14,0,Rain,273.36,0.0,,High
14,0,Snow,273.36,0.0,,High
15,0,Rain,273.36,0.0,,High
15,0,Mist,273.36,0.0,,High
15,0,Snow,273.36,0.0,,High
16,0,Rain,273.37,0.0,,High
16,0,Mist,273.37,0.0,,High
16,0,Snow,273.37,0.0,,High
17,0,Rain,273.53,0.0,,High
17,0,Mist,273.53,0.0,,High
18,0,Rain,273.62,0.0,,High
18,0,Mist,273.62,0.0,,High
19,0,Rain,273.73,0.0,,Medium
19,0,Mist,273.73,0.0,,Medium
19,0,Snow,273.73,0.0,,Medium
20,0,Snow,273.81,0.0,,Medium
21,0,Snow,274.07,0.0,,Medium
22,0,Drizzle,274.4,0.0,,Low
23,0,Rain,274.69,0.0,,Low
23,0,Mist,274.69,0.0,,Low
0,1,Mist,275.2,0.0,,Low
1,1,Mist,275.12,0.0,,Low
2,1,Clear,274.92,0.0,,Low
3,1,Clear,274.66,0.0,,Low
4,1,Clouds,274.44,0.0,,Low
5,1,Clouds,274.02,0.0,,Medium
6,1,Clouds,273.53,0.0,,High
7,1,Clouds,273.34,0.0,,High
8,1,Clouds,273.43,0.0,,High
9,1,Clouds,273.76,0.0,,High
10,1,Clouds,274.4,0.0,,High
11,1,Clouds,274.97,0.0,,High
12,1,Clouds,275.46,0.0,,High
13,1,Clouds,275.85,0.0,,High
14,1,Clouds,276.4,0.0,,High
15,1,Clouds,276.61,0.0,,High
16,1,Clouds,276.72,0.0,,High
17,1,Clouds,276.78,0.0,,High
18,1,Clouds,276.49,0.0,,High
19,1,Clouds,276.34,0.0,,Medium
20,1,Clouds,275.92,0.0,,Medium
21,1,Clouds,275.34,0.0,,Medium
22,1,Clear,275.15,0.0,,Medium
23,1,Clouds,274.92,0.0,,Low
0,2,Clouds,274.59,0.0,,Low
1,2,Clouds,274.65,0.0,,Low
2,2,Clouds,274.51,0.0,,Low
3,2,Clouds,274.37,0.0,,Low
4,2,Clouds,274.19,0.0,,Low
5,2,Clouds,273.76,0.0,,Medium
6,2,Clouds,273.76,0.0,,High
7,2,Clouds,273.76,0.0,,High
8,2,Clouds,273.86,0.0,,High
10,2,Clouds,274.34,0.0,,High
11,2,Clouds,275.04,0.0,,High
12,2,Clouds,275.89,0.0,,High
13,2,Clouds,277.16,0.0,,High
14,2,Clouds,277.82,0.0,,High
15,2,Clouds,278.84,0.0,,High
16,2,Clouds,279.33,0.0,,High
17,2,Clouds,279.62,0.0,,High
18,2,Clouds,279.56,0.0,,High
19,2,Clouds,278.92,0.0,,Medium
20,2,Clear,278.39,0.0,,Medium
21,2,Clouds,276.63,0.0,,Medium
22,2,Clouds,276.43,0.0,,Medium
23,2,Clouds,275.46,0.0,,Low
0,3,Clouds,275.11,0.0,,Low
1,3,Clear,274.98,0.0,,Low
2,3,Clouds,274.43,0.0,,Low
3,3,Clouds,274.51,0.0,,Low
4,3,Clouds,274.79,0.0,,Low
5,3,Clouds,275.16,0.0,,Medium
6,3,Clouds,275.15,0.0,,High
7,3,Clouds,275.07,0.0,,High
8,3,Clouds,275.54,0.0,,High
9,3,Clouds,275.78,0.0,,High
10,3,Clouds,275.83,0.0,,High
11,3,Clouds,276.15,0.0,,High
12,3,Clouds,276.3,0.0,,High
13,3,Clouds,276.43,0.0,,High
14,3,Clouds,277.1,0.0,,High
15,3,Clouds,277.45,0.0,,High
16,3,Clouds,277.56,0.0,,Medium
17,3,Clouds,277.26,0.0,,Medium
18,3,Rain,276.64,0.0,,Medium
18,3,Mist,276.64,0.0,,Medium
18,3,Drizzle,276.64,0.0,,Medium
19,3,Rain,276.24,0.0,,Medium
19,3,Mist,276.24,0.0,,Medium
19,3,Drizzle,276.24,0.0,,Medium
20,3,Rain,275.69,0.0,,Low
20,3,Mist,275.69,0.0,,Low
20,3,Drizzle,275.69,0.0,,Low
21,3,Rain,275.33,0.0,,Low
21,3,Mist,275.33,0.0,,Low
21,3,Rain,275.33,0.0,,Low
21,3,Snow,275.33,0.0,,Low
22,3,Mist,274.79,0.0,,Low
22,3,Drizzle,274.79,0.0,,Low
22,3,Rain,274.79,0.0,,Low
22,3,Rain,274.79,0.0,,Low
22,3,Snow,274.79,0.0,,Low
22,3,Snow,274.79,0.0,,Low
23,3,Rain,274.65,0.0,,Low
23,3,Mist,274.65,0.0,,Low
23,3,Rain,274.65,0.0,,Low
23,3,Snow,274.65,0.0,,Low
23,3,Snow,274.65,0.0,,Low
0,4,Rain,274.36,0.0,,Low
0,4,Snow,274.36,0.0,,Low
1,4,Rain,274.19,0.0,,Low
1,4,Mist,274.19,0.0,,Low
1,4,Drizzle,274.19,0.0,,Low
1,4,Snow,274.19,0.0,,Low
2,4,Mist,274.03,0.0,,Low
2,4,Rain,274.03,0.0,,Low
2,4,Snow,274.03,0.0,,Low
3,4,Rain,273.89,0.0,,Low
3,4,Mist,273.89,0.0,,Low
3,4,Snow,273.89,0.0,,Low
4,4,Clouds,273.74,0.0,,Low
5,4,Snow,273.53,0.0,,Medium
6,4,Mist,273.36,0.0,,High
6,4,Rain,273.36,0.0,,High
6,4,Snow,273.36,0.0,,High
7,4,Snow,273.14,0.0,,High
9,4,Mist,273.09,0.0,,High
10,4,Mist,273.29,0.0,,Medium
10,4,Snow,273.29,0.0,,Medium
11,4,Snow,273.36,0.0,,High
12,4,Mist,273.47,0.0,,High
12,4,Snow,273.47,0.0,,High
13,4,Mist,273.39,0.0,,High
13,4,Snow,273.39,0.0,,High
13,4,Fog,273.39,0.0,,High
13,4,Snow,273.39,0.0,,High
14,4,Snow,273.38,0.0,,High
14,4,Mist,273.38,0.0,,High
14,4,Fog,273.38,0.0,,High
14,4,Snow,273.38,0.0,,High
15,4,Snow,273.35,0.0,,High
15,4,Fog,273.35,0.0,,High
15,4,Mist,273.35,0.0,,High
15,4,Snow,273.35,0.0,,High
16,4,Snow,273.37,0.0,,High
16,4,Fog,273.37,0.0,,High
17,4,Mist,273.41,0.0,,High
17,4,Snow,273.41,0.0,,High
17,4,Fog,273.41,0.0,,High
17,4,Snow,273.41,0.0,,High
18,4,Snow,273.33,0.0,,High
18,4,Fog,273.33,0.0,,High
18,4,Snow,273.33,0.0,,High
19,4,Snow,273.28,0.0,,Medium
19,4,Mist,273.28,0.0,,Medium
20,4,Snow,273.23,0.0,,Medium
20,4,Mist,273.23,0.0,,Medium
20,4,Fog,273.23,0.0,,Medium
20,4,Snow,273.23,0.0,,Medium
21,4,Snow,272.96,0.0,,Medium
21,4,Mist,272.96,0.0,,Medium
21,4,Snow,272.96,0.0,,Medium
22,4,Snow,272.73,0.0,,Medium
22,4,Mist,272.73,0.0,,Medium
22,4,Snow,272.73,0.0,,Medium
23,4,Snow,272.7,0.0,,Medium
23,4,Mist,272.7,0.0,,Medium
23,4,Snow,272.7,0.0,,Medium
0,5,Snow,272.63,0.0,,Low
0,5,Mist,272.63,0.0,,Low
0,5,Snow,272.63,0.0,,Low
1,5,Snow,272.65,0.0,,Low
1,5,Mist,272.65,0.0,,Low
2,5,Snow,272.58,0.0,,Low
2,5,Mist,272.58,0.0,,Low
3,5,Snow,272.58,0.0,,Low
3,5,Mist,272.58,0.0,,Low
4,5,Snow,272.47,0.0,,Low
4,5,Mist,272.47,0.0,,Low
5,5,Snow,272.16,0.0,,Low
5,5,Mist,272.16,0.0,,Low
6,5,Snow,271.98,0.0,,Low
6,5,Mist,271.98,0.0,,Low
